datetime,open,high,low,close,volume
2019-02-15 16:00:00,52.955,52.98,52.93,52.98,74631
2019-02-15 15:59:00,52.9499,52.955,52.94,52.955,73504
2019-02-15 15:58:00,52.96,52.96,52.93,52.94,58344
2019-02-15 15:57:00,52.945,52.96,52.945,52.955,37200
2019-02-15 15:56:00,52.95,52.975,52.94,52.94,65809
2019-02-15 15:55:00,52.945,52.95,52.94,52.95,12164
2019-02-15 15:54:00,52.91,52.945,52.91,52.945,28455
2019-02-15 15:53:00,52.92,52.925,52.92,52.92,20897
2019-02-15 15:52:00,52.91,52.94,52.91,52.93,28227
2019-02-15 15:51:00,52.935,52.935,52.915,52.915,19693
2019-02-15 15:50:00,52.8999,52.935,52.8999,52.935,18056
2019-02-15 15:49:00,52.9,52.9,52.88,52.89,27108
2019-02-15 15:48:00,52.92,52.925,52.895,52.9,22638
2019-02-15 15:47:00,52.92,52.93,52.91,52.91,18408
2019-02-15 15:46:00,52.91,52.935,52.91,52.925,34364
2019-02-15 15:45:00,52.9,52.9,52.89,52.9,14326
2019-02-15 15:44:00,52.875,52.895,52.875,52.895,17556
2019-02-15 15:43:00,52.865,52.875,52.865,52.875,18013
2019-02-15 15:42:00,52.85,52.86,52.85,52.86,9291
2019-02-15 15:41:00,52.85,52.855,52.845,52.85,15164
2019-02-15 15:40:00,52.83,52.85,52.83,52.85,14870
2019-02-15 15:39:00,52.82,52.83,52.82,52.83,8092
2019-02-15 15:38:00,52.82,52.83,52.82,52.82,10980
2019-02-15 15:37:00,52.81,52.82,52.81,52.82,5805
2019-02-15 15:36:00,52.8,52.82,52.8,52.81,15702
2019-02-15 15:35:00,52.79,52.795,52.79,52.795,7435
2019-02-15 15:34:00,52.8025,52.8025,52.8,52.8,7161
2019-02-15 15:33:00,52.785,52.8,52.785,52.8,6063
2019-02-15 15:32:00,52.75,52.785,52.75,52.785,10923
2019-02-15 15:31:00,52.73,52.755,52.73,52.75,7938
2019-02-15 15:30:00,52.71,52.74,52.71,52.73,11731
2019-02-15 15:29:00,52.7,52.715,52.7,52.71,15493
2019-02-15 15:28:00,52.71,52.71,52.69,52.69,7854
2019-02-15 15:27:00,52.715,52.715,52.71,52.71,4101
2019-02-15 15:26:00,52.72,52.72,52.71,52.72,2476
2019-02-15 15:25:00,52.72,52.73,52.72,52.72,6838
2019-02-15 15:24:00,52.72,52.73,52.72,52.73,5646
2019-02-15 15:23:00,52.7,52.71,52.7,52.71,5621
2019-02-15 15:22:00,52.72,52.725,52.69,52.69,15030
2019-02-15 15:21:00,52.725,52.725,52.725,52.725,1832
2019-02-15 15:20:00,52.73,52.73,52.72,52.73,9177
2019-02-15 15:19:00,52.725,52.725,52.725,52.725,1966
2019-02-15 15:18:00,52.72,52.72,52.72,52.72,3834
2019-02-15 15:17:00,52.7368,52.7368,52.72,52.72,3087
