datetime,open,high,low,close,volume
2019-02-15 16:00:00,124.85,124.99,124.8,124.8,2067313
2019-02-15 15:45:00,124.92,124.92,124.815,124.85,282813
2019-02-15 15:30:00,124.89,124.92,124.88,124.9173,177637
2019-02-15 15:15:00,124.86,124.9,124.85,124.8983,211857
2019-02-15 15:00:00,124.86,124.87,124.81,124.86,158381
2019-02-15 14:45:00,124.87,124.89,124.825,124.8579,225740
2019-02-15 14:30:00,124.87,124.9,124.84,124.87,220363
2019-02-15 14:15:00,124.8,124.88,124.8,124.88,263784
2019-02-15 14:00:00,124.77,124.86,124.77,124.8,537797
2019-02-15 13:45:00,124.61,124.76,124.61,124.76,157082
2019-02-15 13:30:00,124.54,124.67,124.54,124.61,417744
2019-02-15 13:15:00,124.49,124.55,124.4764,124.53,348592
2019-02-15 13:00:00,124.5,124.51,124.47,124.48,760861
2019-02-15 12:45:00,124.46,124.49,124.46,124.475,158292
2019-02-15 12:30:00,124.44,124.48,124.42,124.46,260833
2019-02-15 12:15:00,124.38,124.465,124.365,124.44,299660
2019-02-15 12:00:00,124.3351,124.36,124.31,124.355,72274
2019-02-15 11:45:00,124.3442,124.36,124.28,124.35,179999
2019-02-15 11:30:00,124.28,124.36,124.28,124.35,163143
2019-02-15 11:15:00,124.19,124.29,124.19,124.28,225291
2019-02-15 11:00:00,124.27,124.27,124.19,124.2,103446
2019-02-15 10:45:00,124.31,124.33,124.27,124.29,199524
2019-02-15 10:30:00,124.37,124.4,124.21,124.3,349992
2019-02-15 10:15:00,124.43,124.44,124.34,124.36,335736
2019-02-15 10:00:00,124.48,124.48,124.38,124.42,278249
2019-02-15 09:45:00,124.585,124.62,124.44,124.48,483893
2019-02-14 16:00:00,123.99,124.05,123.98,124.05,597667
2019-02-14 15:45:00,124.0084,124.01,123.95,123.995,221109
2019-02-14 15:30:00,123.996,124.04,123.985,124.0001,120678
2019-02-14 15:15:00,124.065,124.07,123.97,124.01,173996
