datetime,open,high,low,close,volume
2019-02-15 16:00:00,14.82,14.83,14.81,14.82,811054
2019-02-15 15:45:00,14.83,14.83,14.81,14.82,389873
2019-02-15 15:30:00,14.82,14.83,14.8147,14.83,225251
2019-02-15 15:15:00,14.805,14.82,14.805,14.82,116602
2019-02-15 15:00:00,14.82,14.82,14.8037,14.81,171517
2019-02-15 14:45:00,14.81,14.815,14.8,14.815,75885
2019-02-15 14:30:00,14.8044,14.82,14.803,14.82,253248
2019-02-15 14:15:00,14.8037,14.81,14.8,14.81,114586
2019-02-15 14:00:00,14.79,14.82,14.79,14.8,309514
2019-02-15 13:45:00,14.79,14.8,14.775,14.8,271600
2019-02-15 13:30:00,14.745,14.8,14.745,14.785,1000227
2019-02-15 13:15:00,14.745,14.76,14.74,14.75,179893
2019-02-15 13:00:00,14.74,14.745,14.7334,14.745,97917
2019-02-15 12:45:00,14.715,14.73,14.715,14.73,65771
2019-02-15 12:30:00,14.71,14.715,14.705,14.715,198957
2019-02-15 12:15:00,14.68,14.705,14.68,14.705,121145
2019-02-15 12:00:00,14.665,14.68,14.6606,14.68,79761
2019-02-15 11:45:00,14.67,14.67,14.66,14.66,170618
2019-02-15 11:30:00,14.655,14.67,14.6501,14.665,211800
2019-02-15 11:15:00,14.635,14.6598,14.635,14.6598,113125
2019-02-15 11:00:00,14.655,14.66,14.6301,14.634,165917
2019-02-15 10:45:00,14.6501,14.67,14.6501,14.66,311469
2019-02-15 10:30:00,14.66,14.665,14.64,14.655,148989
2019-02-15 10:15:00,14.675,14.69,14.66,14.66,118348
2019-02-15 10:00:00,14.6801,14.6801,14.67,14.675,99469
2019-02-15 09:45:00,14.7,14.71,14.67,14.69,513575
2019-02-14 16:00:00,14.655,14.66,14.65,14.66,387253
2019-02-14 15:45:00,14.66,14.66,14.65,14.655,149467
2019-02-14 15:30:00,14.655,14.66,14.65,14.655,85722
2019-02-14 15:15:00,14.665,14.665,14.65,14.655,182732
2019-02-14 15:00:00,14.66,14.67,14.655,14.66,76140
2019-02-14 14:45:00,14.65,14.66,14.65,14.66,85709
2019-02-14 14:30:00,14.645,14.66,14.64,14.65,125845
2019-02-14 14:15:00,14.625,14.64,14.6245,14.64,68970
2019-02-14 14:00:00,14.61,14.63,14.61,14.625,75292
2019-02-14 13:45:00,14.61,14.62,14.61,14.615,64851
2019-02-14 13:30:00,14.635,14.635,14.6,14.605,193074
2019-02-14 13:15:00,14.66,14.66,14.625,14.64,141830
2019-02-14 13:00:00,14.63,14.665,14.625,14.66,221831
2019-02-14 12:45:00,14.625,14.63,14.625,14.625,35651
2019-02-14 12:30:00,14.6234,14.63,14.62,14.6201,135122
2019-02-14 12:15:00,14.615,14.63,14.611,14.62,209575
2019-02-14 12:00:00,14.59,14.62,14.59,14.62,134259
2019-02-14 11:45:00,14.595,14.6,14.58,14.6,482322
2019-02-14 11:30:00,14.6,14.61,14.595,14.595,212790
2019-02-14 11:15:00,14.595,14.6077,14.59,14.605,581426
2019-02-14 11:00:00,14.5675,14.6,14.565,14.6,364434
2019-02-14 10:45:00,14.57,14.58,14.5548,14.565,606492
2019-02-14 10:30:00,14.57,14.585,14.56,14.58,328555
2019-02-14 10:15:00,14.6,14.6,14.55,14.575,502280
2019-02-14 10:00:00,14.6,14.62,14.59,14.6057,507307
2019-02-14 09:45:00,14.57,14.6,14.56,14.6,504130
2019-02-13 16:00:00,14.595,14.6,14.58,14.59,1335424
2019-02-13 15:45:00,14.605,14.615,14.59,14.6,336613
2019-02-13 15:30:00,14.6157,14.6157,14.6,14.61,380925
2019-02-13 15:15:00,14.615,14.62,14.6,14.615,428662
2019-02-13 15:00:00,14.62,14.625,14.6,14.6157,355776
2019-02-13 14:45:00,14.64,14.64,14.62,14.62,265052
2019-02-13 14:30:00,14.655,14.655,14.6301,14.64,216731
2019-02-13 14:15:00,14.685,14.685,14.65,14.655,465818
2019-02-13 14:00:00,14.69,14.695,14.685,14.69,94772
2019-02-13 13:45:00,14.71,14.72,14.6922,14.6922,231790
2019-02-13 13:30:00,14.71,14.715,14.7,14.71,120353
2019-02-13 13:15:00,14.71,14.72,14.7,14.7,43267
2019-02-13 13:00:00,14.71,14.715,14.7,14.7034,87522
2019-02-13 12:45:00,14.7,14.71,14.7,14.705,114086
2019-02-13 12:30:00,14.705,14.71,14.69,14.705,196127
2019-02-13 12:15:00,14.73,14.73,14.7,14.71,110001
2019-02-13 12:00:00,14.72,14.739,14.72,14.725,208215
2019-02-13 11:45:00,14.74,14.74,14.71,14.72,163675
2019-02-13 11:30:00,14.74,14.74,14.72,14.74,129836
2019-02-13 11:15:00,14.755,14.755,14.73,14.735,127700
2019-02-13 11:00:00,14.79,14.79,14.75,14.75,624328
2019-02-13 10:45:00,14.81,14.83,14.8,14.8,447034
2019-02-13 10:30:00,14.81,14.82,14.805,14.81,408431
2019-02-13 10:15:00,14.765,14.83,14.765,14.82,496711
2019-02-13 10:00:00,14.77,14.78,14.76,14.765,173339
2019-02-13 09:45:00,14.74,14.77,14.74,14.77,213259
2019-02-12 16:00:00,14.735,14.74,14.73,14.74,252444
2019-02-12 15:45:00,14.73,14.74,14.73,14.74,351691
2019-02-12 15:30:00,14.735,14.74,14.73,14.73,51430
2019-02-12 15:15:00,14.7366,14.74,14.73,14.73,111524
2019-02-12 15:00:00,14.74,14.74,14.73,14.74,37676
2019-02-12 14:45:00,14.7301,14.75,14.73,14.75,46138
2019-02-12 14:30:00,14.7349,14.74,14.73,14.74,30679
2019-02-12 14:15:00,14.74,14.74,14.73,14.7396,49401
2019-02-12 14:00:00,14.74,14.75,14.74,14.7434,47134
2019-02-12 13:45:00,14.74,14.75,14.73,14.74,87963
2019-02-12 13:30:00,14.75,14.755,14.735,14.74,184218
2019-02-12 13:15:00,14.72,14.76,14.72,14.75,87667
2019-02-12 13:00:00,14.72,14.73,14.72,14.73,32245
2019-02-12 12:45:00,14.715,14.72,14.71,14.715,44316
2019-02-12 12:30:00,14.71,14.72,14.705,14.72,46213
2019-02-12 12:15:00,14.71,14.7101,14.7001,14.71,92642
2019-02-12 12:00:00,14.73,14.73,14.71,14.71,120880
2019-02-12 11:45:00,14.715,14.73,14.715,14.7216,36443
2019-02-12 11:30:00,14.72,14.73,14.71,14.72,109081
2019-02-12 11:15:00,14.725,14.7301,14.71,14.715,138561
2019-02-12 11:00:00,14.7,14.72,14.7,14.72,161135
2019-02-12 10:45:00,14.72,14.727,14.7,14.7062,255988
2019-02-12 10:30:00,14.7233,14.7265,14.71,14.72,259512
2019-02-12 10:15:00,14.735,14.735,14.7,14.725,791727
2019-02-12 10:00:00,14.745,14.745,14.73,14.73,271478
2019-02-12 09:45:00,14.74,14.75,14.73,14.74,590538
2019-02-11 16:00:00,14.735,14.74,14.73,14.73,399181
2019-02-11 15:45:00,14.74,14.74,14.73,14.735,126476
2019-02-11 15:30:00,14.725,14.74,14.72,14.735,111437
2019-02-11 15:15:00,14.725,14.74,14.72,14.72,105895
2019-02-11 15:00:00,14.715,14.725,14.71,14.72,79497
2019-02-11 14:45:00,14.72,14.72,14.715,14.715,28285
2019-02-11 14:30:00,14.72,14.72,14.71,14.72,65015
2019-02-11 14:15:00,14.715,14.72,14.71,14.71,59964
2019-02-11 14:00:00,14.7172,14.725,14.71,14.71,97022
2019-02-11 13:45:00,14.725,14.7282,14.71,14.7199,77591
2019-02-11 13:30:00,14.715,14.73,14.715,14.72,79222
2019-02-11 13:15:00,14.72,14.72,14.71,14.715,85965
2019-02-11 13:00:00,14.735,14.735,14.71,14.72,83960
2019-02-11 12:45:00,14.7458,14.7458,14.73,14.735,123589
2019-02-11 12:30:00,14.7469,14.75,14.74,14.74,51922
2019-02-11 12:15:00,14.74,14.745,14.735,14.74,106049
2019-02-11 12:00:00,14.75,14.7587,14.735,14.739,74672
2019-02-11 11:45:00,14.75,14.76,14.745,14.745,53344
2019-02-11 11:30:00,14.7436,14.759,14.74,14.74,75375
2019-02-11 11:15:00,14.745,14.7459,14.74,14.74,96735
2019-02-11 11:00:00,14.7499,14.75,14.74,14.7466,118569
2019-02-11 10:45:00,14.775,14.775,14.73,14.7401,180871
2019-02-11 10:30:00,14.75,14.79,14.75,14.78,262432
2019-02-11 10:15:00,14.73,14.75,14.73,14.75,80433
2019-02-11 10:00:00,14.745,14.75,14.73,14.7369,250623
2019-02-11 09:45:00,14.72,14.75,14.71,14.74,456205
2019-02-08 16:00:00,14.855,14.86,14.84,14.85,370748
2019-02-08 15:45:00,14.865,14.87,14.84,14.85,210540
2019-02-08 15:30:00,14.85,14.865,14.85,14.86,161072
2019-02-08 15:15:00,14.85,14.855,14.84,14.85,83930
2019-02-08 15:00:00,14.85,14.855,14.844,14.8464,94319
2019-02-08 14:45:00,14.83,14.8458,14.83,14.8458,88498
2019-02-08 14:30:00,14.8574,14.86,14.8269,14.8315,214446
2019-02-08 14:15:00,14.835,14.855,14.8299,14.855,337584
2019-02-08 14:00:00,14.83,14.8368,14.83,14.83,56938
2019-02-08 13:45:00,14.835,14.84,14.82,14.8299,189464
2019-02-08 13:30:00,14.8455,14.85,14.83,14.84,128015
2019-02-08 13:15:00,14.825,14.85,14.825,14.85,110600
2019-02-08 13:00:00,14.83,14.8326,14.8201,14.8226,112600
2019-02-08 12:45:00,14.82,14.83,14.82,14.83,83783
2019-02-08 12:30:00,14.82,14.82,14.8,14.815,153043
2019-02-08 12:15:00,14.8,14.82,14.8,14.82,134258
2019-02-08 12:00:00,14.78,14.8,14.7751,14.79,245105
2019-02-08 11:45:00,14.78,14.785,14.77,14.78,329831
2019-02-08 11:30:00,14.7799,14.79,14.7799,14.78,118482
2019-02-08 11:15:00,14.775,14.79,14.7725,14.7725,141900
2019-02-08 11:00:00,14.77,14.78,14.7699,14.77,232115
2019-02-08 10:45:00,14.785,14.79,14.775,14.775,117451
2019-02-08 10:30:00,14.82,14.82,14.785,14.785,207308
2019-02-08 10:15:00,14.815,14.83,14.8099,14.81,319146
2019-02-08 10:00:00,14.78,14.83,14.78,14.8167,401981
2019-02-08 09:45:00,14.79,14.81,14.7758,14.7758,387597
2019-02-07 16:00:00,14.76,14.77,14.755,14.76,397001
2019-02-07 15:45:00,14.7768,14.7768,14.76,14.765,635735
2019-02-07 15:30:00,14.775,14.78,14.7618,14.77,252124
2019-02-07 15:15:00,14.76,14.78,14.7599,14.78,226120
2019-02-07 15:00:00,14.75,14.76,14.75,14.7594,84386
2019-02-07 14:45:00,14.76,14.76,14.75,14.75,94990
2019-02-07 14:30:00,14.75,14.76,14.74,14.76,107302
2019-02-07 14:15:00,14.755,14.76,14.75,14.75,42319
2019-02-07 14:00:00,14.745,14.76,14.745,14.755,50360
2019-02-07 13:45:00,14.745,14.75,14.74,14.745,177176
2019-02-07 13:30:00,14.735,14.755,14.735,14.7475,165690
2019-02-07 13:15:00,14.74,14.745,14.735,14.74,256921
2019-02-07 13:00:00,14.75,14.75,14.73,14.7443,160203
2019-02-07 12:45:00,14.76,14.76,14.745,14.75,590042
2019-02-07 12:30:00,14.725,14.75,14.72,14.75,366750
2019-02-07 12:15:00,14.7185,14.735,14.715,14.72,326745
2019-02-07 12:00:00,14.71,14.72,14.7099,14.715,106919
2019-02-07 11:45:00,14.715,14.725,14.71,14.71,528192
2019-02-07 11:30:00,14.74,14.74,14.715,14.715,513443
2019-02-07 11:15:00,14.72,14.75,14.72,14.745,228854
2019-02-07 11:00:00,14.7,14.72,14.7,14.71,139001
2019-02-07 10:45:00,14.7,14.71,14.69,14.69,166969
2019-02-07 10:30:00,14.72,14.725,14.7,14.7,309540
2019-02-07 10:15:00,14.7046,14.72,14.7046,14.72,340042
2019-02-07 10:00:00,14.705,14.7272,14.7,14.71,295342
2019-02-07 09:45:00,14.72,14.73,14.7017,14.71,657943
2019-02-06 16:00:00,14.695,14.705,14.695,14.7,870825
2019-02-06 15:45:00,14.695,14.7,14.69,14.695,160275
2019-02-06 15:30:00,14.685,14.7,14.68,14.7,219414
2019-02-06 15:15:00,14.693,14.7,14.6848,14.685,137950
2019-02-06 15:00:00,14.6851,14.7,14.68,14.69,198969
2019-02-06 14:45:00,14.68,14.7,14.67,14.69,290691
2019-02-06 14:30:00,14.685,14.6872,14.67,14.6845,255863
2019-02-06 14:15:00,14.715,14.715,14.68,14.685,444618
2019-02-06 14:00:00,14.735,14.735,14.7,14.7185,300347
2019-02-06 13:45:00,14.74,14.75,14.73,14.735,191319
2019-02-06 13:30:00,14.74,14.7484,14.725,14.7484,318763
2019-02-06 13:15:00,14.765,14.765,14.74,14.74,310578
2019-02-06 13:00:00,14.76,14.77,14.755,14.77,175292
2019-02-06 12:45:00,14.765,14.77,14.76,14.76,73715
2019-02-06 12:30:00,14.7625,14.77,14.76,14.76,290940
2019-02-06 12:15:00,14.76,14.78,14.75,14.77,311371
2019-02-06 12:00:00,14.76,14.775,14.755,14.76,350626
2019-02-06 11:45:00,14.76,14.77,14.76,14.76,173427
2019-02-06 11:30:00,14.78,14.78,14.765,14.7699,235340
2019-02-06 11:15:00,14.7838,14.8,14.775,14.78,278444
2019-02-06 11:00:00,14.77,14.7982,14.77,14.78,358320
2019-02-06 10:45:00,14.775,14.78,14.7699,14.7699,220574
2019-02-06 10:30:00,14.8,14.8,14.77,14.77,244625
2019-02-06 10:15:00,14.81,14.81,14.79,14.8,303968
2019-02-06 10:00:00,14.84,14.84,14.805,14.81,219977
2019-02-06 09:45:00,14.85,14.85,14.82,14.836,394494
2019-02-05 16:00:00,14.865,14.88,14.86,14.88,727496
2019-02-05 15:45:00,14.86,14.87,14.855,14.87,271217
2019-02-05 15:30:00,14.855,14.86,14.85,14.86,111423
2019-02-05 15:15:00,14.8509,14.86,14.85,14.86,123319
2019-02-05 15:00:00,14.8599,14.86,14.85,14.855,42445
2019-02-05 14:45:00,14.85,14.855,14.85,14.85,130761
2019-02-05 14:30:00,14.855,14.86,14.84,14.852,203791
2019-02-05 14:15:00,14.851,14.86,14.8499,14.86,146408
2019-02-05 14:00:00,14.87,14.87,14.84,14.84,275327
2019-02-05 13:45:00,14.865,14.87,14.86,14.8677,22461
2019-02-05 13:30:00,14.86,14.87,14.85,14.87,118923
2019-02-05 13:15:00,14.86,14.87,14.85,14.8601,147426
2019-02-05 13:00:00,14.855,14.86,14.85,14.855,53955
2019-02-05 12:45:00,14.86,14.8659,14.85,14.8501,153440
2019-02-05 12:30:00,14.855,14.865,14.8478,14.865,144001
2019-02-05 12:15:00,14.84,14.86,14.835,14.86,184105
2019-02-05 12:00:00,14.8699,14.8758,14.84,14.84,320954
2019-02-05 11:45:00,14.87,14.88,14.8631,14.8699,170704
2019-02-05 11:30:00,14.865,14.89,14.8615,14.87,120880
2019-02-05 11:15:00,14.885,14.89,14.865,14.8699,126784
2019-02-05 11:00:00,14.88,14.89,14.8782,14.8881,63531
2019-02-05 10:45:00,14.87,14.8833,14.87,14.88,180193
2019-02-05 10:30:00,14.89,14.89,14.87,14.87,315990
2019-02-05 10:15:00,14.87,14.88,14.86,14.88,308654
2019-02-05 10:00:00,14.9,14.91,14.87,14.8712,485451
2019-02-05 09:45:00,14.91,14.92,14.8999,14.8999,394585
2019-02-04 16:00:00,14.8875,14.89,14.88,14.88,233439
2019-02-04 15:45:00,14.89,14.89,14.88,14.89,71526
2019-02-04 15:30:00,14.8859,14.89,14.88,14.88,106828
2019-02-04 15:15:00,14.89,14.89,14.88,14.88,60080
2019-02-04 15:00:00,14.885,14.89,14.88,14.89,105004
2019-02-04 14:45:00,14.885,14.89,14.88,14.89,315779
2019-02-04 14:30:00,14.8899,14.89,14.88,14.89,51753
2019-02-04 14:15:00,14.885,14.895,14.88,14.89,160696
2019-02-04 14:00:00,14.88,14.89,14.8701,14.885,52940
2019-02-04 13:45:00,14.89,14.89,14.87,14.87,168576
2019-02-04 13:30:00,14.895,14.905,14.895,14.9,189955
2019-02-04 13:15:00,14.9,14.91,14.895,14.895,120902
2019-02-04 13:00:00,14.9001,14.91,14.9,14.9,87989
2019-02-04 12:45:00,14.895,14.91,14.8883,14.9,141062
2019-02-04 12:30:00,14.8964,14.9,14.885,14.9,91662
2019-02-04 12:15:00,14.905,14.92,14.895,14.895,96973
2019-02-04 12:00:00,14.9,14.9184,14.9,14.915,66525
2019-02-04 11:45:00,14.9199,14.9199,14.905,14.91,153604
2019-02-04 11:30:00,14.93,14.93,14.91,14.915,98198
2019-02-04 11:15:00,14.915,14.925,14.9,14.925,233464
2019-02-04 11:00:00,14.92,14.925,14.9,14.9201,301948
2019-02-04 10:45:00,14.86,14.91,14.86,14.91,484112
2019-02-04 10:30:00,14.86,14.87,14.85,14.86,385112
2019-02-04 10:15:00,14.83,14.86,14.83,14.86,606311
