datetime,open,high,low,close,volume
2019-02-15 16:00:00,1607.53,1609.0699,1606.91,1609.0699,87964
2019-02-15 15:59:00,1607.3599,1607.51,1607.09,1607.0975,38268
2019-02-15 15:58:00,1607.05,1607.49,1606.859,1607.05,27333
2019-02-15 15:57:00,1606.78,1607.35,1606.78,1607.0714,21457
2019-02-15 15:56:00,1606.4399,1608.88,1606.38,1606.95,40839
2019-02-15 15:55:00,1606.2899,1606.5,1606,1606.2407,10475
2019-02-15 15:54:00,1605.8011,1606.5,1605.7,1606.04,12155
2019-02-15 15:53:00,1606.0024,1606.15,1605.77,1605.92,11250
2019-02-15 15:52:00,1606.0699,1607.2,1605.4507,1605.6,31580
2019-02-15 15:51:00,1606.73,1606.77,1606,1606.165,12258
2019-02-15 15:50:00,1606.4117,1606.585,1605.67,1606.5034,19189
2019-02-15 15:49:00,1606.11,1606.5599,1606.11,1606.5599,11432
2019-02-15 15:48:00,1607.01,1607.22,1606.205,1606.205,13432
2019-02-15 15:47:00,1605.1899,1607.49,1605.1899,1606.79,25427
2019-02-15 15:46:00,1604.9301,1605.8101,1604.8,1605,25136
2019-02-15 15:45:00,1604.9399,1605.17,1604.77,1604.9301,18061
2019-02-15 15:44:00,1604.9199,1605.04,1604.5601,1605.04,13363
2019-02-15 15:43:00,1604.67,1605,1604.5601,1604.96,23456
2019-02-15 15:42:00,1605,1605.1801,1604.7,1604.7,14869
2019-02-15 15:41:00,1605.34,1605.34,1604.875,1605,41878
2019-02-15 15:40:00,1605.7916,1605.83,1605.03,1605.03,13426
2019-02-15 15:39:00,1605.3,1605.59,1605.23,1605.58,9849
2019-02-15 15:38:00,1605.89,1605.9005,1605.3,1605.39,9703
2019-02-15 15:37:00,1606,1606.1075,1605.7593,1605.76,9365
2019-02-15 15:36:00,1606.58,1606.78,1605.91,1605.95,11175
2019-02-15 15:35:00,1606.2633,1606.55,1606.2633,1606.53,7932
2019-02-15 15:34:00,1606.5601,1606.5601,1606.27,1606.27,5468
2019-02-15 15:33:00,1606.7263,1607,1606.4017,1606.61,14970
2019-02-15 15:32:00,1606.34,1606.5,1606.23,1606.28,11633
2019-02-15 15:31:00,1606.88,1606.88,1606,1606.28,10981
2019-02-15 15:30:00,1606.689,1606.885,1606.66,1606.885,4626
2019-02-15 15:29:00,1607.12,1607.2098,1606.4489,1606.78,19797
2019-02-15 15:28:00,1607.3101,1607.5699,1607.1,1607.25,11104
2019-02-15 15:27:00,1607.6899,1607.76,1607.6,1607.6,4592
2019-02-15 15:26:00,1608,1608,1607.55,1607.55,5711
2019-02-15 15:25:00,1608.1801,1608.25,1607.88,1608.13,6634
2019-02-15 15:24:00,1607.96,1608.12,1607.8101,1608.12,2783
2019-02-15 15:23:00,1607.3643,1608.01,1607.3643,1607.8007,4568
2019-02-15 15:22:00,1607.6072,1607.77,1607.6072,1607.62,3723
2019-02-15 15:21:00,1607.6899,1608.08,1607.6801,1607.77,5178
2019-02-15 15:20:00,1607.9,1607.99,1607.39,1607.39,6423
2019-02-15 15:19:00,1607.8199,1607.99,1607.8199,1607.99,3276
2019-02-15 15:18:00,1608.12,1608.12,1607.5601,1607.5601,5442
2019-02-15 15:17:00,1608.16,1608.1801,1607.89,1608.0844,5059
2019-02-15 15:16:00,1607.6699,1608,1607.4301,1607.4301,5025
2019-02-15 15:15:00,1607.67,1607.85,1607.67,1607.735,4178
2019-02-15 15:14:00,1607.61,1607.7,1607.5,1607.5,2394
2019-02-15 15:13:00,1607.6899,1607.9399,1607.46,1607.46,4890
2019-02-15 15:12:00,1608.11,1608.4399,1607.6526,1607.6526,5647
