datetime,open,high,low,close,volume
2019-02-15 16:00:00,76.37,76.37,76.37,76.37,100
2019-02-15 15:59:00,76.45,76.45,76.45,76.45,250
2019-02-15 15:53:00,76.5,76.5,76.5,76.5,749
2019-02-15 15:51:00,76.5001,76.5001,76.5001,76.5001,1642
2019-02-15 15:49:00,76.501,76.501,76.501,76.501,2509
2019-02-15 15:45:00,76.4611,76.4611,76.4611,76.4611,547
2019-02-15 15:44:00,76.4586,76.4586,76.4586,76.4586,5968
2019-02-15 15:42:00,76.4521,76.4521,76.4521,76.4521,942
2019-02-15 15:40:00,76.46,76.46,76.46,76.46,100
2019-02-15 15:38:00,76.457,76.457,76.457,76.457,1277
2019-02-15 15:37:00,76.4877,76.4877,76.4877,76.4877,400
2019-02-15 15:36:00,76.49,76.49,76.49,76.49,110
2019-02-15 15:33:00,76.4919,76.4919,76.4919,76.4919,320
2019-02-15 15:29:00,76.5099,76.5099,76.5099,76.5099,630
2019-02-15 15:27:00,76.492,76.492,76.492,76.492,223
2019-02-15 15:26:00,76.492,76.492,76.492,76.492,374
2019-02-15 15:25:00,76.4794,76.4794,76.4794,76.4794,1380
2019-02-15 15:22:00,76.492,76.492,76.492,76.492,402
2019-02-15 15:20:00,76.472,76.472,76.472,76.472,156
2019-02-15 15:16:00,76.4501,76.4501,76.4501,76.4501,916
2019-02-15 15:14:00,76.45,76.45,76.45,76.45,250
2019-02-15 15:13:00,76.4886,76.4886,76.4886,76.4886,470
2019-02-15 15:12:00,76.4866,76.4866,76.4866,76.4866,440
2019-02-15 15:10:00,76.484,76.484,76.484,76.484,150
2019-02-15 15:09:00,76.484,76.484,76.484,76.484,160
2019-02-15 15:08:00,76.45,76.45,76.45,76.45,640
2019-02-15 15:06:00,76.464,76.464,76.464,76.464,260
2019-02-15 15:04:00,76.455,76.455,76.455,76.455,165
2019-02-15 15:03:00,76.4466,76.4466,76.4466,76.4466,172
2019-02-15 14:59:00,76.44,76.44,76.4001,76.4001,1104
2019-02-15 14:56:00,76.45,76.45,76.45,76.45,1001
2019-02-15 14:55:00,76.44,76.44,76.44,76.44,487
2019-02-15 14:53:00,76.449,76.449,76.449,76.449,170
2019-02-15 14:50:00,76.4656,76.4656,76.4656,76.4656,305
2019-02-15 14:48:00,76.4694,76.4694,76.4694,76.4694,452
2019-02-15 14:46:00,76.4694,76.4694,76.4694,76.4694,230
2019-02-15 14:42:00,76.4823,76.4823,76.4823,76.4823,788
2019-02-15 14:41:00,76.4954,76.4954,76.4954,76.4954,525
2019-02-15 14:39:00,76.49,76.49,76.49,76.49,315
2019-02-15 14:35:00,76.47,76.47,76.47,76.47,400
2019-02-15 14:27:00,76.52,76.52,76.52,76.52,166
