datetime,open,high,low,close,volume
2019-02-15 16:00:00,307.73,307.98,307.72,307.86,65553
2019-02-15 15:59:00,307.83,307.92,307.75,307.76,42838
2019-02-15 15:58:00,307.79,307.9399,307.79,307.87,39679
2019-02-15 15:57:00,307.82,307.97,307.82,307.82,52014
2019-02-15 15:56:00,307.61,307.84,307.6,307.76,39168
2019-02-15 15:55:00,307.7,307.7,307.53,307.59,13071
2019-02-15 15:54:00,307.55,307.8,307.455,307.77,22521
2019-02-15 15:53:00,307.37,307.6,307.37,307.6,18220
2019-02-15 15:52:00,307.27,307.42,307.27,307.4,19607
2019-02-15 15:51:00,307.41,307.47,307.2,307.2,13022
2019-02-15 15:50:00,307.68,307.68,307.3763,307.51,9197
2019-02-15 15:49:00,307.79,307.79,307.63,307.63,24723
2019-02-15 15:48:00,307.36,307.8,307.36,307.8,33670
2019-02-15 15:47:00,307.13,307.33,307.11,307.33,9103
2019-02-15 15:46:00,307.06,307.08,306.96,307.04,13064
2019-02-15 15:45:00,306.92,307,306.92,307,5172
2019-02-15 15:44:00,307.0511,307.0511,307,307,6022
2019-02-15 15:43:00,306.99,307.0228,306.89,307.01,9345
2019-02-15 15:42:00,306.96,307.03,306.94,307.03,7714
2019-02-15 15:41:00,307.04,307.07,306.91,306.91,10650
2019-02-15 15:40:00,307.37,307.37,306.96,307,14662
2019-02-15 15:39:00,307.5,307.5,307.26,307.3,11382
2019-02-15 15:38:00,307.43,307.54,307.37,307.5395,9231
2019-02-15 15:37:00,307.29,307.53,307.29,307.53,14919
2019-02-15 15:36:00,307.03,307.3525,307.03,307.23,14538
2019-02-15 15:35:00,307.09,307.14,307.04,307.04,5920
2019-02-15 15:34:00,307.04,307.06,306.95,306.95,6794
2019-02-15 15:33:00,306.99,307.11,306.99,307.04,16399
2019-02-15 15:32:00,306.83,306.99,306.83,306.9612,12618
2019-02-15 15:31:00,306.84,306.84,306.8,306.84,7836
2019-02-15 15:30:00,306.83,306.905,306.83,306.88,6913
2019-02-15 15:29:00,306.92,306.92,306.89,306.91,8164
2019-02-15 15:28:00,306.85,306.88,306.85,306.88,3097
2019-02-15 15:27:00,306.68,306.79,306.68,306.79,6339
2019-02-15 15:26:00,306.63,306.69,306.63,306.68,6810
2019-02-15 15:25:00,306.599,306.599,306.54,306.5514,5593
2019-02-15 15:24:00,306.63,306.63,306.57,306.63,4998
2019-02-15 15:23:00,306.59,306.66,306.59,306.66,1842
2019-02-15 15:22:00,306.62,306.62,306.5684,306.5684,6844
2019-02-15 15:21:00,306.54,306.66,306.54,306.58,14420
2019-02-15 15:20:00,306.45,306.45,306.385,306.45,7038
2019-02-15 15:19:00,306.37,306.52,306.37,306.46,2216
2019-02-15 15:18:00,306.46,306.46,306.395,306.395,2718
2019-02-15 15:17:00,306.4797,306.52,306.392,306.392,9134
2019-02-15 15:16:00,306.52,306.52,306.41,306.41,4993
2019-02-15 15:15:00,306.4515,306.4889,306.44,306.4889,23744
2019-02-15 15:14:00,306.67,306.67,306.47,306.47,9086
2019-02-15 15:13:00,306.69,306.7,306.64,306.64,3131
2019-02-15 15:12:00,306.71,306.71,306.59,306.62,7323
2019-02-15 15:11:00,306.72,306.72,306.72,306.72,1009
2019-02-15 15:10:00,306.79,306.79,306.7732,306.7732,2367
2019-02-15 15:09:00,306.745,306.81,306.745,306.81,1714
2019-02-15 15:08:00,306.8,306.8,306.72,306.74,3185
2019-02-15 15:07:00,306.78,306.78,306.73,306.73,1537
2019-02-15 15:06:00,306.895,306.895,306.73,306.88,6695
2019-02-15 15:05:00,306.85,306.876,306.8,306.8206,8801
2019-02-15 15:04:00,306.82,306.82,306.67,306.7,3329
2019-02-15 15:03:00,306.77,306.78,306.73,306.78,5671
2019-02-15 15:02:00,306.7,306.8012,306.7,306.8,12632
2019-02-15 15:01:00,306.83,306.83,306.81,306.81,4084
2019-02-15 15:00:00,306.75,306.86,306.73,306.84,6135
2019-02-15 14:59:00,306.6,306.7,306.6,306.7,2146
2019-02-15 14:58:00,306.7,306.7,306.5,306.5,10493
2019-02-15 14:57:00,306.72,306.72,306.6172,306.68,5043
2019-02-15 14:56:00,306.83,306.83,306.76,306.76,8941
2019-02-15 14:55:00,306.97,306.97,306.93,306.93,2223
2019-02-15 14:54:00,306.85,306.94,306.81,306.94,4444
2019-02-15 14:53:00,306.8427,306.8427,306.8427,306.8427,1416
2019-02-15 14:52:00,307.02,307.02,306.89,306.89,3428
2019-02-15 14:51:00,307.0294,307.12,307.0294,307.05,5894
2019-02-15 14:50:00,307.11,307.11,307.0799,307.0799,3102
2019-02-15 14:49:00,307.02,307.1,307.02,307.1,8793
2019-02-15 14:48:00,306.93,307.02,306.93,307.01,14434
2019-02-15 14:47:00,306.9,306.97,306.9,306.97,1933
2019-02-15 14:46:00,306.8939,307,306.8939,307,1433
2019-02-15 14:45:00,306.9,306.96,306.9,306.92,8726
2019-02-15 14:44:00,306.855,306.89,306.76,306.89,6721
2019-02-15 14:43:00,306.83,306.8658,306.83,306.8658,2787
2019-02-15 14:42:00,306.8672,306.8672,306.81,306.81,4935
2019-02-15 14:41:00,306.92,306.92,306.92,306.92,1182
2019-02-15 14:40:00,306.885,306.885,306.88,306.88,963
2019-02-15 14:39:00,306.79,306.88,306.79,306.88,2790
2019-02-15 14:38:00,306.97,306.97,306.9,306.9,9297
2019-02-15 14:37:00,306.915,306.93,306.915,306.93,1341
2019-02-15 14:36:00,306.92,306.935,306.92,306.935,1846
2019-02-15 14:35:00,306.76,306.89,306.76,306.89,2438
2019-02-15 14:34:00,306.83,306.85,306.8,306.85,2366
2019-02-15 14:33:00,306.79,306.79,306.74,306.74,1450
2019-02-15 14:32:00,306.87,306.87,306.8,306.8,1603
2019-02-15 14:31:00,306.87,306.87,306.68,306.68,7281
2019-02-15 14:30:00,306.8,306.8,306.75,306.8,2636
2019-02-15 14:29:00,307,307,306.91,306.91,3648
2019-02-15 14:28:00,306.83,306.89,306.82,306.82,3261
2019-02-15 14:27:00,306.78,306.8198,306.78,306.8198,1405
2019-02-15 14:26:00,306.88,306.88,306.6842,306.6842,3253
2019-02-15 14:25:00,306.695,306.84,306.695,306.84,3463
2019-02-15 14:24:00,306.7,306.7,306.66,306.66,1519
2019-02-15 14:23:00,306.7,306.7,306.5424,306.65,3213
2019-02-15 14:22:00,306.7748,306.7748,306.7276,306.7276,1645
2019-02-15 14:21:00,306.84,306.84,306.75,306.77,3754
2019-02-15 14:20:00,306.9,306.92,306.8538,306.92,3499
2019-02-15 14:19:00,307.01,307.01,306.88,306.9084,8280
2019-02-15 14:18:00,306.93,306.94,306.93,306.94,2616
2019-02-15 14:17:00,306.7841,306.87,306.7841,306.87,3052
